arrival_rate,service_rate,num_servers,queue_capacity,simulation_time,avg_wait_time,avg_queue_length,server_utilization,customers_served,customers_lost,loss_rate
2.0873867761947986,0.7147053179965674,9,89,712,0.000576664437484945,0.0,0.31857065994305334,1459,0,0.0
1.7746174557276486,1.9643977088733606,9,78,449,0.0,0.0,0.09561444456699973,759,0,0.0
4.313047309832724,1.1205368096913417,4,39,733,5.377059893624782,22.8431105047749,0.943260140057566,3099,108,0.03333333333333333
4.21277246568777,1.598175410276707,2,86,839,25.103477598711272,79.92967818831943,0.9803342713611247,2629,830,0.23413258110014104
3.0502410117412966,1.3006332403984255,2,20,651,4.821725187927834,13.029185867895546,1.0,1750,187,0.09565217391304348
0.6297356442670579,2.21958969794224,2,55,647,0.004820620611118014,0.00463678516228748,0.14240207947244748,409,0,0.0
4.0850572846157025,1.426683175176533,7,56,469,0.005483701561774289,0.029850746268656716,0.42294710161182836,1981,0,0.0
2.259919381143953,0.6939235264038046,4,58,275,0.9851789136494009,2.250909090909091,0.8109355733239879,619,0,0.0
4.047612736148334,1.8177658705404087,4,50,807,0.07061392625171177,0.27261462205700127,0.5446723128990002,3196,0,0.0
1.1321724157412887,0.7334373226308384,6,33,779,0.004056441309643704,0.005134788189987163,0.2520356806720344,864,0,0.0
0.8825399282279962,0.5357779590657136,5,14,302,0.03264382855587623,0.029801324503311258,0.3226106621119989,261,0,0.0
4.673254622255753,0.8649028152424028,4,47,258,11.523826956541017,40.64728682170543,0.9993505282198353,892,291,0.23755102040816325
3.6211376770576367,2.9603231481000045,9,44,254,0.0,0.0,0.13594789273143268,920,0,0.0
3.4473555461067025,1.8503753469825828,5,47,438,0.013759783519012128,0.0410958904109589,0.363495298844553,1473,0,0.0
2.1992018178980475,0.3133716010461844,8,41,831,1.1160270565414405,2.4296028880866425,0.866896198993659,1806,0,0.0
2.0561767638590283,2.281818530343257,4,91,296,0.0006272867516150121,0.0,0.23503953554399812,635,0,0.0
3.0471675228593207,2.5228090829396588,7,41,966,0.0,0.0,0.17181309693918806,2931,0,0.0
2.9843454219422116,0.5635785678737657,1,38,846,66.7438169177269,37.4468085106383,0.952206234579398,454,1995,0.8018488745980707
3.6711214941095682,2.694665125521307,9,77,733,0.0,0.0,0.15064658352049745,2678,0,0.0
2.5331705327028167,2.3062491079304563,7,5,296,0.0,0.0,0.15820704867059276,756,0,0.0
4.216816315676953,1.214193690703463,2,91,765,32.83183990114618,86.06143790849673,1.0,1957,1109,0.35117162761241294
3.7634468622895945,2.125788989571957,6,46,951,0.0006588605117693133,0.005257623554153523,0.2934932229022313,3560,0,0.0
3.4658870984076517,2.7291729611485804,6,33,988,1.7461577456303045e-05,0.0,0.21584151473603191,3492,0,0.0
2.6806563221141855,2.468754568305999,4,54,455,0.005092263814366976,0.013186813186813187,0.26262296652539746,1180,0,0.0
3.607907804194726,2.7156822261552054,5,16,688,0.0006024355532968152,0.0014534883720930232,0.25990299847697784,2428,0,0.0
0.9978547284693092,1.341980706215594,3,45,779,0.006648451914960273,0.008985879332477536,0.23882337605446657,749,0,0.0
4.939126114729242,1.279995213708863,6,51,635,0.0785208436740089,0.33858267716535434,0.6206962186009279,3027,0,0.0
2.3370133914890134,2.1567748626888292,8,47,383,0.0,0.0,0.12469057784787858,824,0,0.0
2.0948351875389757,0.8951104009693398,1,63,389,59.960136584641425,58.20051413881748,0.9620964278234364,335,437,0.5233532934131736
2.495676595301731,2.928698274837526,6,35,600,0.00024637021478312503,0.0,0.14255480108245752,1503,0,0.0
4.604919213358257,0.9495276417019518,7,63,729,0.12830669660929456,0.5720164609053497,0.6806400043077561,3298,0,0.0
4.315019413522224,0.8061960437173472,8,46,338,0.12118137423508105,0.5266272189349113,0.6701975965997263,1461,0,0.0
1.1140732742552555,2.1693217018985043,9,51,824,0.0,0.0,0.055383962167904595,891,0,0.0
4.683153234924927,1.091550602243011,6,81,561,0.25931986780188654,1.2406417112299466,0.7155378321710671,2629,0,0.0
4.896242117727909,1.0594103486695354,4,6,416,0.7423784218634641,3.0240384615384617,0.9609391180974791,1694,362,0.17521781219748306
0.6212083151955727,1.2828182400473473,5,36,580,0.0,0.0,0.08440467923574986,314,0,0.0
4.586816162312403,1.8885946586892208,9,88,838,6.38668302267047e-05,0.0,0.2693105168260282,3836,0,0.0
4.542666289783974,0.43093351811530445,7,64,297,17.368359890103594,56.4040404040404,1.0,918,407,0.2915472779369627
3.501462426966861,1.4652720878166048,5,25,909,0.03280163457072298,0.1188118811881188,0.47675094802811285,3175,0,0.0
1.6606960641817068,1.1206106488453238,8,23,405,0.0,0.0,0.18370715800620535,667,0,0.0
4.783795463963456,1.239306146695392,2,18,685,7.269057865285505,16.845255474452554,0.932944924581437,1584,1637,0.5055589870290302
2.9990235866387547,1.648253387091181,3,21,778,0.18613415351223922,0.5539845758354756,0.6022838324053386,2317,0,0.0
4.431405472477301,2.3071802137358484,8,12,802,3.754870668138795e-06,0.0,0.23259005900365565,3443,0,0.0
4.490082019019816,1.741230941795261,4,44,834,0.13130108219789435,0.5467625899280576,0.6276741546676072,3646,0,0.0
4.677279576924242,0.9182757860557456,7,43,769,0.20477724638364217,0.9440832249674902,0.715141375907809,3535,0,0.0
3.797359261615721,2.3009135399057516,5,50,757,0.003948513662873353,0.018494055482166448,0.3397651114445866,2959,0,0.0
2.06927407584428,2.2323261251821807,4,73,594,0.0005179157233837872,0.0,0.22737527095613513,1206,0,0.0
4.644846268099432,2.6675729040576024,9,36,272,0.0,0.0,0.19325540270439842,1262,0,0.0
1.8306373120617738,1.7581016852763582,6,45,710,0.0,0.0,0.17077211420614916,1279,0,0.0
4.696864555767924,0.5351250100595418,1,98,674,148.79084574747236,95.71364985163204,1.0,378,2572,0.8435552640209905
3.441471625295806,1.9686263679087377,3,48,279,0.12758413398927446,0.4444444444444444,0.5777609598841018,952,0,0.0
4.8504963317295555,1.3655714191478783,4,23,384,1.3779590961160662,6.872395833333333,0.914414214560714,1918,9,0.00463678516228748
4.067045839983859,1.9768687739878825,8,71,775,0.00021745656655089687,0.0025806451612903226,0.25896280552717443,3174,0,0.0
2.25101705069258,0.9019676839813908,5,32,952,0.08393873901657407,0.2027310924369748,0.5089246783422995,2185,0,0.0
3.636710037224796,0.9908951704962552,9,36,490,0.0005087764789523636,0.0020408163265306124,0.4036753956522707,1764,0,0.0
4.435597142594004,0.39101668295225767,9,6,933,1.0184473269981156,3.478027867095391,0.96334035044822,3163,907,0.22203182374541003
0.732235795415639,0.6739614230314565,7,9,309,0.0,0.0,0.14748467716005934,215,0,0.0
4.4988508045507025,2.03261157622842,4,26,937,0.060899768465748225,0.2657417289220918,0.5402831076448008,4116,0,0.0
1.4850561269407931,1.355035359878472,1,9,423,3.9344087847328097,5.037825059101655,0.9438571484875566,541,113,0.17095310136157338
2.4481756631672003,2.8407935193432046,8,81,250,0.0,0.0,0.1071883605501891,609,0,0.0
3.969777024708364,2.86132075075283,6,6,230,0.00010636648011702889,0.0,0.2213430050324486,874,0,0.0
4.053591670827325,1.7421744368130014,6,25,882,0.005255764792949975,0.015873015873015872,0.3864598223080751,3563,0,0.0
4.356368869573474,1.6260833847687899,7,52,243,0.006236562446899113,0.00823045267489712,0.39299083137052465,1087,0,0.0
2.2835113311061677,2.210853330539892,8,49,400,0.0,0.0,0.1293335455817749,915,0,0.0
0.8858410135663002,0.8547146271868167,1,54,249,12.088128081871952,11.273092369477911,0.9162502959590875,195,0,0.0
1.1476430254671515,0.41386729100026703,9,48,615,0.00031678491980870313,0.0,0.3195452391842669,732,0,0.0
